per;hogar;dpto;p3271;p6040;p6030s3;p3042;p3042s1;p3042s2;inglabo
2024;1;19;2;31;1992;10;10;313;1600000
2024;1;19;1;50;1974;6;2;;5841000
2024;1;19;1;53;1970;3;3;;1200000
2024;1;19;2;44;1980;8;4;111;1450000
2024;1;19;1;37;1987;8;4;212;1600000
2024;1;19;2;35;1989;5;2;;1300000
2024;1;19;2;44;1980;6;2;;1300000
2024;1;19;2;23;2001;6;2;;1300000
2024;1;19;2;52;1972;5;2;;500000
2024;1;19;1;56;1968;5;2;;900000
2024;1;19;2;60;1964;3;3;;500000
2024;1;19;1;67;;1;0;;600000
2024;1;19;2;32;1992;8;4;111;600000
2024;1;19;1;17;2007;4;2;;400000
2024;1;19;1;41;1983;5;2;;2000000
2024;1;19;1;28;1996;5;2;;1300000
2024;1;19;1;63;1961;3;5;;540000
2024;1;19;1;51;1973;12;4;111;6950000
2024;1;19;1;31;1993;10;10;411;2122000
2024;1;19;2;30;1994;6;2;;360000
2024;1;19;1;62;1962;3;3;;600000
2024;1;19;1;46;1978;5;2;;1080000
2024;1;19;1;21;2003;5;2;;1080000
2024;1;19;2;22;2002;5;2;;1300000
2024;1;19;1;35;1989;5;2;;1300000
2024;1;19;1;32;1992;6;2;;1200000
2024;1;19;2;44;1980;8;4;913;1300000
2024;1;19;1;37;1987;5;2;;1900000
2024;1;19;1;25;1999;6;2;;1300000
2024;1;19;2;19;2005;8;2;1039;1150000
2024;1;19;2;79;1945;3;5;;250000
2024;2;19;2;56;1968;3;2;;240000
2024;1;19;1;52;1972;3;5;;400000
2024;1;19;2;48;1976;8;4;315;1580000
2024;1;19;1;51;1973;5;2;;1100000
2024;1;19;2;47;1977;6;2;;250000
2024;1;19;1;57;1967;4;1;;1500000
2024;1;19;2;32;1992;8;4;411;1300000
2024;1;19;1;36;1988;5;2;;500000
2024;1;19;2;49;1975;10;10;113;3259081
2024;1;19;1;78;1946;7;4;;600000
2024;1;19;2;28;1996;6;2;;1100000
2024;1;19;1;36;1988;5;2;;2000000
2024;1;19;2;55;1969;5;2;;2000000
2024;1;19;1;54;1970;3;5;;500000
2024;1;19;2;28;1996;10;4;388;1400000
2024;1;19;1;27;1997;1;0;;400000
2024;1;19;2;63;1961;3;5;;420000
2024;1;19;2;33;1991;8;4;913;2000000
2024;1;19;1;51;1973;4;1;;1600000
2024;1;19;2;36;1988;5;2;;600000
2024;1;19;1;59;1965;3;5;;600000
2024;1;19;1;27;1997;6;2;;1200000
2024;1;19;1;37;1987;4;1;;1080000
2024;1;19;2;37;1987;3;5;;350000
2024;1;19;1;55;1969;3;3;;600000
2024;1;19;2;19;2005;6;2;;2900000
2024;1;19;1;59;1965;1;0;;1800000
2024;1;19;1;59;1965;3;5;;2500000
2024;1;19;1;60;1964;3;3;;500000
2024;1;19;2;38;1986;10;10;729;4000000
2024;1;19;1;74;1950;3;2;;600000
2024;1;19;1;26;1998;3;4;;1480000
2024;1;19;2;22;2002;5;1;;1200000
2024;2;19;1;42;1982;5;2;;1200000
2024;1;19;1;40;1984;5;2;;350000
2024;1;19;1;16;2007;4;1;;400000
2024;1;19;2;37;1987;8;4;913;1300000
2024;1;19;1;30;1994;1;0;;400000
2024;1;19;1;56;1968;3;3;;250000
2024;1;19;1;36;1988;3;4;;600000
2024;1;19;2;59;1965;11;2;114;2621000
2024;1;19;2;32;1992;5;2;;1200000
2024;1;19;2;38;1986;4;1;;500000
2024;1;19;1;30;1994;3;2;;400000
2024;1;19;1;33;1991;1;0;;350000
2024;1;19;1;22;2002;8;4;415;600000
2024;1;19;1;36;1988;3;5;;1300000
2024;1;19;1;49;1975;5;2;;350000
2024;1;19;1;37;1987;3;2;;500000
2024;1;19;2;37;1987;1;0;;1200000
2024;1;19;1;59;1965;3;2;;1200000
2024;1;19;1;16;2008;4;3;;400000
2024;1;19;1;57;1967;3;4;;1500000
2024;1;19;2;56;1968;3;4;;1500000
2024;1;19;1;16;2008;3;5;;600000
2024;1;19;1;25;1999;5;2;;400000
2024;1;19;1;57;1967;1;0;;1500000
2024;1;19;2;62;1962;3;5;;1200000
2024;1;19;1;54;1970;1;0;;900000
2024;1;19;1;31;1993;4;4;;400000
2024;1;19;1;18;2006;4;3;;400000
2024;1;19;2;50;1974;3;2;;1220000
2024;1;19;1;53;1971;3;3;;1200000
2024;1;19;1;28;1996;4;1;;400000
2024;1;19;2;34;1990;8;4;913;1100000
2024;1;19;2;32;1992;6;2;;600000
2024;1;19;1;42;1982;5;2;;400000
2024;1;19;1;47;1977;5;2;;1500000
2024;1;19;2;33;1991;3;3;;230000
2024;1;19;1;36;1988;3;5;;900000
2024;1;19;1;39;1985;3;5;;960000
2024;1;19;2;33;1991;4;4;;1180000
2024;1;19;1;72;1952;1;0;;400000
2024;1;19;2;70;1954;1;0;;400000
2024;1;19;1;20;2004;5;2;;350000
2024;1;19;1;22;2002;4;3;;500000
2024;1;19;1;58;1966;3;5;;1260000
2024;1;19;1;25;1999;3;2;;2000000
2024;1;19;1;52;1972;3;2;;1200000
2024;1;19;1;53;1971;3;2;;400000
2024;1;19;1;45;1979;3;4;;450000
2024;1;19;1;46;1978;5;2;;400000
2024;1;19;1;58;1966;3;3;;500000
2024;1;19;1;22;2002;6;2;;500000
2024;1;19;1;77;1947;3;2;;400000
2024;1;19;1;47;1977;4;4;;500000
2024;1;19;1;35;1989;9;6;888;500000
2024;1;19;1;40;1984;4;3;;2400000
2024;1;19;2;73;1951;3;3;;2000000
2024;1;17;2;39;1985;10;10;912;8000000
2024;1;17;1;33;1991;10;10;519;4000000
2024;1;17;1;79;1945;3;5;;625000
2024;1;17;1;25;1999;9;3;916;2400000
2024;1;17;2;41;1983;6;2;;1400000
2024;1;17;1;63;1961;5;2;;2800000
2024;1;17;2;57;1967;1;0;;1300000
2024;1;17;1;54;1970;4;3;;2500000
2024;1;17;1;18;2006;6;2;;1300000
2024;1;17;1;69;1955;1;0;;1100000
2024;1;17;1;26;1998;4;4;;1300000
2024;1;17;2;28;1996;4;4;;1100000
2024;1;17;1;36;1988;10;10;411;2000000
2024;1;17;1;21;2003;5;2;;1400000
2024;1;17;1;27;1997;3;5;;1100000
2024;1;17;1;67;1957;3;5;;600000
2024;1;17;1;47;1977;3;3;;2100000
2024;1;17;2;48;1976;4;3;;3600000
2024;1;17;1;74;1950;3;5;;1500000
2024;1;17;2;45;1979;9;6;411;1300000
2024;1;17;2;52;1972;5;2;;1300000
2024;1;17;2;53;1971;3;2;;1480000
2024;1;17;1;53;1971;3;5;;1500000
2024;1;17;2;31;1994;10;10;841;1600000
2024;1;17;1;43;1981;5;2;;1600000
2024;1;17;1;41;1983;3;5;;1400000
2024;1;17;2;29;1995;5;2;;3600000
2024;1;17;1;19;2005;5;2;;1600000
2024;1;17;1;19;2005;5;2;;1600000
2024;1;17;2;30;1994;8;4;811;420000
2024;1;17;1;62;1962;3;5;;580000
2024;1;17;1;57;1967;3;3;;500000
2024;1;17;1;49;1975;3;5;;1600000
2024;1;17;1;55;1969;4;1;;500000
2024;1;17;2;57;1967;3;2;;400000
2024;1;17;1;57;1967;4;3;;2500000
2024;1;17;1;32;1992;5;2;;1300000
2024;1;17;1;23;2001;5;2;;1200000
2024;1;17;1;51;1973;4;2;;500000
2024;1;17;1;25;1999;5;2;;1400000
2024;1;17;1;27;1997;5;2;;600000
2024;1;17;1;64;1960;3;2;;600000
2024;1;17;1;36;1988;3;3;;1500000
2024;1;17;2;65;1959;3;2;;500000
2024;1;17;1;40;1984;3;3;;600000
2024;1;17;1;39;1985;3;4;;1300000
2024;1;17;2;32;1992;3;2;;400000
2024;1;17;2;41;1983;10;10;313;1500000
2024;1;17;1;39;1985;3;5;;1600000
2024;1;17;2;35;1989;8;4;913;600000
2024;1;17;1;36;1988;3;5;;1100000
2024;1;17;1;42;1982;3;5;;1600000
2024;1;17;1;46;1978;1;0;;1636000
2024;1;17;2;33;1991;5;2;;900000
2024;1;17;1;62;1962;1;0;;1200000
2024;1;17;2;44;1980;3;5;;1100000
2024;1;17;1;82;1942;3;2;;1200000
2024;1;17;2;45;1979;5;2;;900000
2024;1;17;1;51;1973;3;5;;1700000
2024;1;17;1;23;2001;5;2;;1200000
2024;1;17;1;55;1969;5;2;;2910000
2024;1;17;1;63;1961;8;4;713;2000000
2024;1;17;2;51;1973;7;5;;1500000
2024;1;17;2;56;1968;5;2;;3256000
2024;1;17;1;22;2002;9;6;613;2900000
2024;1;17;1;42;1982;3;4;;350000
2024;1;17;1;29;1995;5;2;;1462000
2024;1;17;2;42;1982;10;10;111;3900000
2024;1;17;1;44;1980;8;4;613;1500000
2024;1;17;2;41;1983;5;2;;260000
2024;1;17;1;33;1991;3;5;;900000
2024;1;17;1;53;1971;3;2;;1300000
2024;1;17;1;63;1961;3;5;;400000
2024;1;17;1;67;1957;3;3;;1200000
2024;1;17;2;36;1988;8;4;916;900000
2024;1;17;1;33;1991;3;2;;1480000
2024;1;17;1;58;1966;3;5;;1300000
2024;1;17;1;28;1996;4;1;;1200000
2024;1;17;1;56;1968;1;0;;1350000
2024;1;17;1;45;1979;8;4;714;1300000
2024;1;17;1;56;1968;5;2;;1350000
2024;1;17;2;54;1971;5;2;;1300000
2024;1;17;1;27;1997;9;2;613;1300000
2024;1;17;2;25;1999;10;10;841;1300000
2024;1;17;1;57;1967;3;5;;1300000
2024;1;17;1;22;2002;5;2;;1300000
2024;1;17;1;46;1978;3;5;;1500000
2024;1;17;1;51;1973;3;5;;1750000
2024;1;17;2;19;2005;5;2;;1300000
2024;1;17;1;35;1989;9;4;819;2000000
2024;1;17;1;55;1969;3;4;;1550000
2024;1;17;1;47;1977;3;5;;1500000
2024;1;17;1;50;1974;3;3;;1200000
2024;1;17;1;43;1981;3;5;;1600000
2024;1;17;2;66;1958;1;0;;600000
2024;1;17;1;70;1954;3;5;;1200000
2024;1;17;1;64;1960;3;5;;1400000
2024;1;17;2;46;1978;1;0;;360000
2024;1;17;1;54;1970;3;2;;1400000
2024;1;17;1;52;1972;3;3;;590000
2024;1;17;2;47;1977;4;2;;230000
2024;1;17;1;71;1953;3;1;;1200000
2024;1;17;1;65;1959;3;3;;1600000
2024;1;17;1;57;1967;3;5;;4000000
2024;1;17;1;50;1974;6;2;;1200000
2024;1;17;1;56;1968;3;5;;1300000
2024;1;17;1;52;1972;3;4;;1200000
2024;1;17;1;34;1990;3;5;;1500000
2024;1;17;1;70;1954;3;5;;1800000
2024;1;17;1;42;1982;5;2;;1200000
2024;1;17;1;69;1955;1;0;;1360000
2024;1;17;1;66;1958;1;0;;1600000
2024;1;17;1;57;;1;0;;900000
2024;1;17;1;25;1999;4;1;;1200000
2024;1;17;1;65;1959;1;0;;1650000
2024;1;17;1;71;1953;3;2;;1200000
2024;1;17;1;50;1974;3;5;;1300000
2024;1;17;1;33;1991;5;2;;1300000
2024;1;17;1;40;1984;1;0;;1700000
2024;1;63;1;38;1986;9;4;712;1300000
2024;1;63;1;35;1989;3;2;;1300000
2024;1;63;2;21;2003;5;2;;1300000
2024;1;63;1;55;1969;1;0;;1300000
2024;2;63;1;21;2003;4;3;;1200000
2024;1;63;2;19;2005;10;2;841;1500000
2024;1;63;2;39;1985;10;10;613;1300000
2024;1;63;2;28;1996;8;4;1039;1420000
2024;1;63;2;35;1989;5;2;;1480000
2024;1;63;2;27;1997;10;6;288;1500000
2024;1;63;1;29;1995;10;3;413;1400000
2024;1;63;1;71;1953;9;6;613;3100000
2024;1;63;2;29;1995;5;2;;1550000
2024;1;63;1;45;1979;5;2;;1400000
2024;1;63;2;49;1975;3;5;;1450000
2024;1;63;1;65;1959;4;1;;600000
2024;1;63;1;52;1972;4;1;;1200000
2024;1;63;2;30;1994;4;1;;1300000
2024;1;63;1;23;2001;10;6;1014;900000
2024;1;63;1;52;1972;10;4;419;2000000
2024;1;63;2;25;1999;8;2;413;1200000
2024;1;63;2;42;1982;10;10;421;2800000
2024;1;63;2;45;1979;8;4;613;250000
2024;1;63;2;20;;8;1;1012;1300000
2024;1;63;1;45;1979;4;2;;1460000
2024;1;63;1;22;2002;9;6;613;1300000
2024;1;63;1;57;1967;11;4;421;3900000
2024;1;63;1;62;1962;5;1;;1300000
2024;1;63;1;59;1965;5;2;;1300000
2024;1;63;1;64;1960;12;6;111;4300000
2024;1;63;2;59;1965;11;2;421;5000000
2024;1;63;1;47;1977;5;2;;1300000
2024;1;63;2;28;1996;10;10;421;1500000
2024;1;63;2;51;1973;5;2;;550000
2024;1;63;2;17;2007;5;1;;1200000
2024;1;63;1;63;1961;4;3;;1300000
2024;1;63;1;49;1975;10;7;413;1400000
2024;1;63;1;51;1973;9;6;721;2600000
2024;1;63;2;48;1976;8;4;413;1700000
2024;1;63;2;47;1977;12;4;111;4500000
2024;1;63;2;63;1961;3;5;;1850000
2024;1;63;1;61;1963;3;5;;2000000
2024;1;63;1;36;1988;5;2;;1200000
2024;1;63;1;58;1966;3;1;;1300000
2024;1;63;2;21;2003;10;6;413;1400000
2024;1;63;1;24;2000;8;4;613;1400000
2024;1;63;1;21;2003;5;2;;1700000
2024;1;63;2;40;1984;4;3;;1700000
2024;1;63;1;26;1998;8;4;613;1300000
2024;1;63;2;21;2003;5;2;;1400000
2024;1;63;2;30;1994;4;4;;1300000
2024;1;63;2;49;1975;1;0;;400000
2024;1;63;1;19;2005;5;2;;1300000
2024;1;63;2;22;2002;5;2;;1600000
2024;1;63;1;53;1971;1;0;;400000
2024;1;63;2;37;1987;3;5;;400000
2024;1;63;1;62;1962;3;5;;1300000
2024;1;63;1;28;1996;10;3;841;1600000
2024;1;63;2;24;2000;5;2;;1600000
2024;1;63;1;49;1975;3;5;;1200000
2024;1;63;1;49;1975;3;5;;1500000
2024;1;63;1;42;1982;10;10;414;2800000
2024;1;63;2;39;1985;11;2;414;2800000
2024;1;63;1;62;1962;5;2;;1300000
2024;1;63;2;56;1968;5;2;;2600000
2024;1;63;1;58;1966;4;3;;2000000
2024;1;63;2;27;1997;5;2;;900000
2024;1;63;2;43;1981;4;1;;1600000
2024;1;63;2;26;1998;5;2;;1600000
2024;1;63;2;44;1980;3;5;;1900000
2024;1;63;1;42;1982;5;2;;1300000
2024;2;63;1;44;1980;3;5;;1400000
2024;1;63;1;65;1959;6;2;;1800000
2024;1;63;1;28;1996;5;2;;1800000
2024;1;63;2;39;1985;3;3;;600000
2024;1;63;1;53;1971;5;2;;1300000
2024;1;63;1;47;1977;3;5;;1700000
2024;1;63;1;42;1982;5;2;;250000
2024;1;63;2;45;1979;10;10;111;3500000
2024;1;63;1;31;1993;5;1;;1600000
2024;1;63;2;29;1995;5;1;;1300000
2024;1;63;1;59;1966;10;10;811;2000000
2024;1;63;1;31;1993;3;2;;1300000
2024;1;63;1;55;1969;3;2;;1380000
2024;1;63;2;54;1970;3;5;;1100000
2024;1;63;1;73;1951;3;2;;268000
2024;1;63;2;34;1990;4;3;;1200000
2024;1;63;2;17;2007;5;1;;400000
2024;1;63;1;58;1966;3;4;;900000
2024;1;63;1;42;1982;10;10;488;4000000
2024;1;63;1;55;1969;11;2;413;8000000
2024;1;63;2;27;1997;10;10;531;3500000
2024;1;63;1;67;1957;3;3;;500000
2024;1;63;1;55;1969;3;5;;1300000
2024;1;63;1;63;1961;3;5;;1500000
2024;1;63;1;56;1968;3;2;;1300000
2024;1;63;2;44;1980;5;2;;1600000
2024;1;63;1;51;1973;4;3;;1900000
2024;1;63;1;69;1955;3;2;;1300000
2024;1;63;2;32;1992;10;10;111;1200000
2024;1;63;1;32;1992;3;5;;1300000
2024;1;63;2;40;1984;8;4;413;1300000
2024;1;63;1;44;1980;4;4;;1400000
2024;1;63;2;61;1963;4;3;;500000
2024;1;63;1;29;1995;3;2;;1480000
2024;1;63;1;23;2001;8;4;413;1200000
2024;1;63;1;37;1987;5;2;;1300000
2024;1;63;2;24;2000;5;2;;1300000
2024;1;63;1;42;1982;8;4;1039;2600000
2024;1;63;1;54;1970;5;2;;1200000
2024;1;63;1;36;1988;10;10;111;5135000
2024;1;63;1;46;1978;5;2;;1500000
2024;1;63;2;34;1990;5;2;;1600000
2024;1;63;2;25;1999;9;6;413;1300000
2024;1;63;2;24;2000;8;4;841;900000
2024;1;63;1;49;1975;5;2;;420000
2024;1;63;1;30;1994;5;2;;1300000
2024;1;63;1;42;1982;8;4;11;1500000
2024;1;63;1;42;1982;9;6;811;2000000
2024;1;63;1;41;1983;3;5;;1300000
2024;1;63;2;41;1983;5;2;;1440000
2024;1;63;1;27;1997;5;2;;1500000
2024;1;63;2;26;1998;5;2;;1300000
2024;1;63;2;40;1984;5;2;;1300000
2024;1;63;2;31;1993;5;2;;1462000
2024;1;63;2;33;1991;5;2;;1462000
2024;1;63;2;48;1976;3;2;;1300000
2024;1;63;1;54;1970;3;5;;1300000
2024;1;63;1;24;2000;5;2;;1500000
2024;1;63;2;44;1980;5;2;;1500000
2024;1;63;2;42;1982;9;6;888;1300000
2024;1;63;1;28;1996;5;2;;350000
2024;1;63;2;25;1999;5;2;;2100000
2024;1;63;2;35;1989;5;2;;1400000
2024;1;63;1;32;1992;5;2;;1800000
2024;1;63;2;37;1987;5;2;;1800000
2024;1;63;1;34;1990;5;2;;1300000
2024;1;63;1;41;1983;8;4;1031;2400000
2024;1;63;1;29;1995;10;10;719;2800000
2024;1;63;1;46;1978;3;5;;1300000
2024;1;63;1;32;1992;8;2;913;1300000
2024;1;63;2;75;1949;1;0;;600000
2024;1;63;2;36;1988;5;2;;1500000
2024;1;63;2;26;1998;8;4;415;2000000
2024;1;63;1;58;1966;3;5;;1720000
2024;1;63;1;74;1950;10;10;488;4700000
2024;1;63;1;51;1973;3;1;;1600000
2024;1;63;2;49;1975;3;2;;600000
2024;1;63;1;65;1959;3;3;;1650000
2024;1;63;2;45;1979;3;3;;600000
2024;1;63;1;25;1999;5;2;;2080000
2024;1;63;1;66;1958;3;4;;2100000
2024;1;63;1;72;1952;4;3;;1700000
2024;1;63;1;49;1975;5;2;;1850000
2024;1;63;1;68;1956;3;3;;1010000
2024;2;63;1;59;1965;3;5;;990000
2024;1;63;2;72;1952;4;2;;1200000
2024;1;63;2;80;1944;3;5;;1500000
2024;1;63;1;53;1971;11;2;421;8000000
2024;1;63;1;46;1978;11;4;221;2700000
2024;1;63;1;39;1985;3;5;;1600000
2024;1;63;2;32;1992;5;2;;1300000
2024;1;63;1;55;1969;3;5;;1300000
2024;1;63;2;44;1980;3;3;;500000
2024;1;63;2;29;1995;5;2;;1400000
2024;1;63;1;61;1964;3;5;;1450000
2024;1;63;1;23;2001;8;4;413;1080000
2024;1;63;1;48;1976;4;1;;1300000
2024;1;63;1;43;1981;3;1;;1600000
2024;1;63;1;67;1957;3;1;;1250000
2024;1;63;1;62;1962;3;4;;935000
2024;1;63;1;32;1992;4;4;;1900000
2024;1;63;1;74;1950;4;4;;1450000
2024;1;63;1;24;2000;4;2;;1390000
2024;1;63;1;39;1985;3;4;;1700000
2024;1;63;1;24;2000;4;1;;1300000
2024;1;63;2;44;1980;4;2;;1100000
2024;1;63;1;70;1954;1;0;;900000
2024;1;63;1;22;2002;5;2;;900000
2024;1;63;2;29;1995;3;2;;270000
2024;1;63;1;35;1989;4;2;;1300000
2024;1;63;2;57;1967;3;5;;600000
2024;1;63;1;53;1971;5;2;;2000000
2024;1;63;1;34;1990;8;4;721;2000000
2024;1;63;2;52;1972;5;2;;1200000
2024;1;63;2;27;1997;5;2;;1500000
2024;1;63;2;46;1978;5;2;;1300000
2024;1;63;1;47;1977;10;10;421;5500000
2024;1;73;1;44;1980;3;4;;1200000
2024;1;73;1;64;1960;1;0;;900000
2024;1;73;2;43;1981;3;5;;1250000
2024;1;73;2;41;1983;8;4;111;2000000
2024;1;73;1;22;2002;9;6;413;1200000
2024;1;73;1;37;1987;4;4;;1500000
2024;1;73;2;69;1955;3;5;;350000
2024;1;73;1;49;1975;5;2;;1500000
2024;1;73;2;25;1999;10;10;413;1300000
2024;1;73;2;30;1994;3;5;;1800000
2024;1;73;1;60;1964;3;5;;1300000
2024;1;73;1;76;1948;1;0;;600000
2024;1;73;1;48;1976;4;4;;1600000
2024;1;73;1;39;1985;3;3;;1400000
2024;1;73;1;76;1948;3;2;;900000
2024;1;73;1;41;1983;8;4;819;1300000
2024;1;73;2;65;1959;3;5;;600000
2024;1;73;1;28;1996;4;4;;1600000
2024;1;73;2;76;1948;3;2;;500000
2024;1;73;1;33;1991;3;5;;1100000
2024;1;73;1;36;1988;12;4;111;5500000
2024;1;73;2;43;1981;10;10;111;4900000
2024;1;73;2;35;1989;10;10;841;1500000
2024;1;73;1;43;1981;8;4;1039;2250000
2024;1;73;1;49;1975;5;2;;2500000
2024;1;73;1;64;1960;3;3;;1400000
2024;1;73;1;30;1994;4;4;;1200000
2024;1;73;1;84;1940;3;2;;400000
2024;1;73;1;63;1961;3;3;;2000000
2024;1;73;2;71;1953;3;2;;2500000
2024;1;73;1;32;1992;1;0;;1850000
2024;1;73;1;70;1954;1;0;;2000000
2024;1;73;1;64;1960;4;2;;1300000
2024;1;73;1;20;2004;10;2;719;960000
2024;1;73;2;37;1987;5;2;;1030000
2024;1;73;2;49;1975;3;5;;900000
2024;1;73;1;25;1999;10;10;913;5800000
2024;1;73;1;21;2003;5;2;;1400000
2024;1;73;1;62;1962;3;4;;2100000
2024;1;73;1;52;1972;5;2;;1300000
2024;1;73;2;49;1975;3;5;;450000
2024;1;73;1;47;1977;3;5;;500000
2024;1;73;2;63;1961;3;5;;1050000
2024;1;73;2;74;1950;4;1;;500000
2024;1;73;1;22;2002;3;3;;500000
2024;1;73;1;40;1984;4;4;;950000
2024;1;73;1;53;1971;3;5;;1500000
2024;1;73;1;27;1997;5;2;;1500000
2024;1;73;1;48;1976;5;2;;1800000
2024;1;73;1;32;1992;4;1;;1300000
2024;1;73;1;38;1986;3;5;;400000
2024;1;73;1;39;1985;3;2;;1200000
2024;1;73;1;71;1953;1;0;;6000000
2024;1;73;1;47;1977;10;10;841;600000
2024;1;73;1;54;1970;3;3;;2150000
2024;1;73;1;59;1965;1;0;;500000
2024;1;73;2;33;1991;5;2;;600000
2024;1;73;1;64;1960;4;1;;1500000
2024;1;73;1;34;1990;3;5;;1300000
2024;1;73;2;65;1959;3;1;;1500000
2024;1;73;1;40;1984;3;2;;1350000
2024;1;73;2;42;1982;3;5;;1600000
2024;1;73;1;40;1984;3;3;;4500000
2024;1;73;1;67;1957;3;1;;600000
2024;1;73;1;21;2003;3;5;;5000000
2024;1;73;1;52;1972;3;5;;2500000
2024;1;73;1;27;1997;4;4;;1200000
2024;1;73;2;25;1999;5;2;;584000
2024;1;73;1;34;1990;3;2;;1900000
2024;1;73;2;32;1992;3;5;;580000
2024;1;73;1;16;2008;4;2;;500000
2024;1;73;1;48;1976;3;2;;600000
2024;1;73;1;72;1952;1;0;;900000
2024;1;73;1;59;1965;10;10;111;4000000
2024;1;73;1;58;1966;5;2;;1200000
2024;1;73;2;27;1997;5;2;;400000
2024;1;73;1;64;1960;4;2;;1200000
2024;1;73;1;30;1994;5;2;;1100000
2024;1;73;1;71;1953;1;0;;900000
2024;1;73;1;42;1982;3;5;;1900000
2024;1;73;1;20;2004;4;1;;450000
2024;1;73;1;67;1957;4;2;;880000
2024;1;73;1;38;1986;4;2;;1150000
2024;1;73;1;21;2003;5;2;;2640000
2024;1;73;1;41;1983;5;2;;3120000
2024;1;73;2;21;2003;5;1;;970000
2024;1;73;1;50;1974;3;3;;1500000
2024;1;73;1;37;1987;3;5;;900000
2024;1;73;2;15;2009;4;1;;600000
2024;1;73;1;69;1955;4;3;;500000
2024;1;73;2;21;2003;5;2;;400000
2024;1;73;1;23;2001;5;2;;1050000
2024;1;73;1;52;1972;3;5;;1500000
2024;1;73;2;31;1993;9;6;411;500000
2024;1;73;1;50;1974;3;2;;1200000
2024;1;73;1;56;1968;3;5;;2500000
2024;1;73;1;50;1974;3;5;;400000
2024;1;73;1;42;1982;5;2;;1300000
2024;1;73;1;52;1972;3;5;;2700000
2024;1;73;1;51;1973;5;2;;500000
2024;1;73;1;22;2002;6;2;;1050000
2024;1;73;1;57;1967;4;3;;600000
2024;1;73;2;24;2000;5;1;;450000
2024;1;73;1;58;1966;3;5;;2400000
2024;1;73;1;45;1979;3;5;;500000
2024;1;66;1;52;1972;3;4;;1400000
2024;1;66;1;81;1943;3;2;;400000
2024;1;66;2;66;1958;3;3;;1100000
2024;1;66;2;44;1980;3;5;;1250000
2024;1;66;1;24;2000;4;2;;1200000
2024;1;66;1;39;1985;5;2;;1300000
2024;1;66;1;20;2004;4;1;;1300000
2024;1;66;1;60;1964;3;5;;1300000
2024;1;66;1;29;1995;4;1;;1300000
2024;1;66;2;27;1997;4;4;;400000
2024;1;66;2;23;2001;5;2;;600000
2024;1;66;1;18;2006;5;2;;1500000
2024;1;66;1;62;1962;3;5;;500000
2024;1;66;1;38;1986;3;5;;1300000
2024;1;66;1;71;1953;3;3;;400000
2024;1;66;1;29;1995;8;4;712;1400000
2024;1;66;1;59;1965;3;5;;1200000
2024;1;66;1;24;2000;5;2;;1850000
2024;1;66;2;23;2001;10;10;914;2000000
2024;1;66;1;58;1966;3;5;;1500000
2024;1;66;2;35;1989;8;4;419;2000000
2024;1;66;1;66;1958;3;5;;1200000
2024;1;66;1;68;1956;3;4;;1300000
2024;1;66;1;46;1978;5;2;;1400000
2024;1;66;2;38;1986;4;4;;1300000
2024;1;66;1;54;1970;5;2;;1870000
2024;1;66;1;26;1998;9;6;413;1700000
2024;1;66;2;23;2001;10;7;913;1600000
2024;1;66;1;28;1996;10;10;719;2500000
2024;1;66;2;47;1977;3;3;;1462000
2024;1;66;1;40;1984;4;4;;1500000
2024;1;66;1;63;1961;4;3;;1400000
2024;1;66;1;67;1957;3;3;;1200000
2024;1;66;2;68;1956;3;5;;1750000
2024;1;66;1;32;1992;5;2;;1300000
2024;1;66;1;59;1965;5;2;;1800000
2024;1;66;1;56;1968;3;3;;1300000
2024;1;66;2;50;1974;3;3;;1300000
2024;1;66;1;64;1960;3;5;;1500000
2024;1;66;1;37;1987;5;2;;1300000
2024;1;66;2;69;1955;3;4;;500000
2024;1;66;1;38;1986;5;2;;900000
2024;1;66;1;23;2001;5;2;;1200000
2024;1;66;1;44;1980;5;1;;1100000
2024;1;66;2;38;1986;8;4;613;1600000
2024;1;66;1;59;1965;3;2;;500000
2024;1;66;1;32;1992;9;6;211;2800000
2024;1;66;1;55;1969;1;0;;900000
2024;1;66;1;51;1973;3;3;;1200000
2024;1;66;1;24;2000;4;4;;960000
2024;1;66;2;22;2002;8;2;913;1100000
2024;1;66;2;23;2001;10;8;913;1400000
2024;1;66;1;69;1955;3;2;;900000
2024;1;66;1;69;1955;1;0;;500000
2024;1;66;1;54;1970;3;4;;1200000
2024;1;66;1;30;1994;12;4;719;1400000
2024;1;66;1;34;1990;5;2;;1600000
2024;1;66;1;41;1983;5;2;;1500000
2024;1;66;2;35;1989;3;4;;920000
2024;1;66;1;82;1942;3;5;;500000
2024;1;66;1;72;1952;3;4;;880000
2024;1;66;1;55;1969;1;0;;960000
2024;1;66;1;59;1965;5;1;;900000
2024;1;66;2;36;1988;3;5;;900000
2024;1;66;1;57;1967;4;4;;400000
2024;1;66;1;50;1974;3;5;;900000
2024;1;66;1;21;2003;9;2;713;1300000
2024;1;66;2;24;2000;8;4;415;1300000
2024;1;66;1;40;1984;3;5;;1200000
2024;1;66;2;34;1990;5;2;;1600000
2024;1;66;2;49;1975;3;4;;500000
2024;1;66;2;51;1973;10;10;113;3800000
2024;1;66;2;43;1981;9;6;1013;1500000
2024;1;5;1;44;1980;10;10;421;6000000
2024;1;5;2;30;1995;9;6;1012;2000000
2024;1;5;1;49;1975;12;4;114;5500000
