directorio,secuencia_p,orden,hogar,regis,per,p3271,p6040,p3042,inglabo,id_registro_original
8471254,1,3,1,10,2025,1,30,9.0,1423500.0,61636
8451771,1,3,1,10,2025,2,23,5.0,800000.0,37106
8470086,1,1,1,10,2025,1,59,3.0,900000.0,58896
8466971,1,3,1,10,2025,2,19,5.0,800000.0,50991
8443761,1,2,1,10,2025,2,37,5.0,1800000.0,18430
8472732,1,1,1,10,2025,2,31,10.0,2900000.0,64606
8438733,1,2,1,10,2025,1,44,3.0,1200000.0,6685
8448196,1,1,1,10,2025,2,65,3.0,800000.0,28678
8444214,1,3,1,10,2025,2,31,5.0,450000.0,19548
8445981,1,2,1,10,2025,1,71,3.0,700000.0,23486
8440983,1,1,1,10,2025,2,59,5.0,1423500.0,11860
8451411,1,3,1,10,2025,1,26,5.0,1600000.0,36193
8445548,1,1,1,10,2025,2,29,6.0,3000000.0,22518
8464657,1,2,1,10,2025,1,56,5.0,1600000.0,46000
8437112,1,2,1,10,2025,2,31,5.0,820000.0,2975
8448314,1,1,1,10,2025,2,42,4.0,800000.0,28887
8442202,1,6,1,10,2025,1,64,3.0,1200000.0,14547
8441963,1,1,1,10,2025,1,33,4.0,1500000.0,13964
8451578,1,1,1,10,2025,2,30,5.0,1423000.0,36578
8438909,1,1,1,10,2025,1,26,5.0,2500000.0,7077
8464473,1,1,1,10,2025,2,26,10.0,2600000.0,45550
8444899,1,1,1,10,2025,1,33,5.0,1500000.0,21349
8448484,1,1,1,10,2025,1,25,5.0,1423500.0,29234
8436644,1,2,1,10,2025,1,37,5.0,1423000.0,1700
8442814,1,1,1,10,2025,2,80,3.0,300000.0,15991
8437598,1,1,1,10,2025,1,45,13.0,5000000.0,4163
8468524,1,3,1,10,2025,2,22,7.0,1650000.0,54849
8438304,1,2,1,10,2025,2,39,5.0,1800000.0,5661
8471536,1,2,1,10,2025,1,36,3.0,1300000.0,62147
8438881,1,2,1,10,2025,2,55,10.0,1623500.0,7021
8465505,1,1,1,10,2025,1,54,11.0,6000000.0,47752
8467900,1,4,1,10,2025,2,21,10.0,1423500.0,53349
8470051,1,2,1,10,2025,2,33,5.0,1423500.0,58795
8436750,1,1,1,10,2025,1,63,5.0,1500000.0,1962
8438646,1,1,1,10,2025,2,35,8.0,1400000.0,6507
8473726,1,2,1,10,2025,2,56,5.0,1423500.0,66190
8471544,1,3,1,10,2025,1,37,10.0,5000000.0,62173
8438584,1,2,1,10,2025,2,29,8.0,120000.0,6364
8461837,1,1,1,10,2025,1,48,3.0,1000000.0,39549
8471591,1,1,1,10,2025,2,37,10.0,1400000.0,62309
8446928,1,2,1,10,2025,2,20,9.0,1623500.0,25839
8452122,1,1,1,10,2025,1,42,10.0,4000000.0,38004
8451538,1,1,1,10,2025,2,29,5.0,1500000.0,36512
8444850,1,1,1,10,2025,2,43,5.0,1423500.0,21235
8446467,1,1,1,10,2025,2,56,4.0,1423500.0,24756
8444689,1,1,1,10,2025,1,46,10.0,10000000.0,20792
8466914,1,1,1,10,2025,1,34,8.0,1600000.0,50876
8465188,1,1,1,10,2025,1,25,6.0,1500000.0,47158
8444215,1,4,1,10,2025,1,25,5.0,1200000.0,19554
8451453,1,2,1,10,2025,1,29,5.0,1423500.0,36290
8442197,1,6,1,10,2025,2,24,5.0,1423500.0,14527
8444490,1,4,1,10,2025,1,20,5.0,1423000.0,20283
8472857,1,4,1,10,2025,2,36,10.0,5500000.0,64845
8437298,1,3,1,10,2025,1,26,10.0,1400000.0,3456
8473676,1,1,1,10,2025,1,58,10.0,4000000.0,66089
8436300,1,1,1,10,2025,1,67,3.0,1400000.0,856
8469347,1,1,1,10,2025,2,49,8.0,100000.0,56993
8449945,1,3,1,10,2025,2,20,5.0,300000.0,32501
8441543,1,1,1,10,2025,1,32,8.0,1423500.0,12989
8449228,1,1,1,10,2025,1,38,3.0,1500000.0,30669
8447333,1,1,1,10,2025,1,30,10.0,1475000.0,26728
8442413,1,1,1,10,2025,2,55,5.0,2423500.0,15068
8444699,1,1,1,10,2025,2,62,11.0,8623000.0,20824
8473666,1,1,1,10,2025,2,34,10.0,3000000.0,66066
8436862,1,1,1,10,2025,2,74,5.0,230000.0,2271
8462842,1,1,1,10,2025,1,34,11.0,4000000.0,41884
8441933,1,1,1,10,2025,1,28,3.0,1000000.0,13883
8437055,1,3,1,10,2025,1,21,10.0,1500000.0,2836
8438057,1,3,1,10,2025,2,34,5.0,1000000.0,5121
8463188,1,2,1,10,2025,2,22,6.0,1423500.0,42582
8469285,1,6,1,10,2025,1,22,4.0,350000.0,56796
8469971,1,2,1,10,2025,2,36,12.0,25600000.0,58601
8467810,1,1,1,10,2025,2,53,5.0,1423500.0,53098
8449888,1,1,1,10,2025,2,55,11.0,6500000.0,32355
8463039,1,2,1,10,2025,2,50,11.0,6700000.0,42284
8461947,1,1,1,10,2025,1,46,3.0,1230000.0,39835
8470141,1,1,1,10,2025,1,60,3.0,2000000.0,59033
8471315,1,4,1,10,2025,2,24,5.0,1423500.0,61751
8448334,1,4,1,10,2025,1,21,5.0,1423500.0,28921
8447440,1,1,1,10,2025,2,81,3.0,170000.0,26990
8442883,1,2,1,10,2025,2,29,8.0,1200000.0,16167
8448583,1,1,1,10,2025,1,27,10.0,1000000.0,29458
8467995,1,1,1,10,2025,2,75,5.0,640000.0,53587
8467837,1,4,1,10,2025,2,28,5.0,2000000.0,53184
8472087,1,1,1,10,2025,2,51,4.0,900000.0,63265
8436264,1,1,1,10,2025,1,55,10.0,1623500.0,766
8471079,1,1,1,10,2025,2,48,4.0,1423500.0,61314
8471533,1,2,1,10,2025,2,46,6.0,1900000.0,62135
8438428,1,6,1,10,2025,2,22,5.0,300000.0,5980
8437187,1,2,1,10,2025,1,44,9.0,1600000.0,3138
8447913,1,1,1,10,2025,2,39,5.0,1423500.0,28021
8463476,1,4,1,10,2025,1,17,4.0,500000.0,43393
8471985,1,2,1,10,2025,2,46,5.0,200000.0,63030
8445690,1,2,1,10,2025,2,33,11.0,5500000.0,22861
8436131,1,2,1,10,2025,1,66,3.0,2100000.0,465
8471665,1,1,1,10,2025,1,34,3.0,1960000.0,62422
8451343,1,1,1,10,2025,2,33,5.0,1120000.0,36017
8450410,1,3,1,10,2025,2,46,10.0,1362000.0,33683
8469311,1,2,1,10,2025,2,44,12.0,4000000.0,56874
8445628,1,1,1,10,2025,1,33,4.0,1200000.0,22706
8438036,1,3,1,10,2025,1,56,5.0,1000000.0,5076
8440958,1,1,1,10,2025,1,34,4.0,1400000.0,11807
8436828,1,1,1,10,2025,2,51,11.0,6000000.0,2124
8466463,1,1,1,10,2025,2,26,5.0,1000000.0,49806
8468637,1,1,1,10,2025,2,56,3.0,200000.0,55077
8441057,1,1,1,10,2025,1,57,3.0,300000.0,11986
8473127,1,1,1,10,2025,2,29,5.0,700000.0,65290
8465983,1,1,1,10,2025,1,44,5.0,700000.0,48755
8441868,1,2,1,10,2025,1,54,3.0,500000.0,13678
8472181,1,1,1,10,2025,1,34,3.0,700000.0,63481
8437813,1,1,1,10,2025,1,57,3.0,2100000.0,4605
8443652,1,1,1,10,2025,1,32,5.0,3200000.0,18161
8452108,1,1,1,10,2025,2,49,5.0,1200000.0,37971
8438509,1,1,1,10,2025,2,41,5.0,700000.0,6192
8470894,1,1,1,10,2025,2,41,5.0,900000.0,60880
8436512,1,3,1,10,2025,2,32,6.0,1000000.0,1356
8450218,1,1,1,10,2025,1,74,11.0,1200000.0,33208
8466379,1,1,1,10,2025,2,59,3.0,1500000.0,49557
8440419,1,2,1,10,2025,1,37,5.0,1100000.0,10494
8465358,1,1,1,10,2025,1,24,5.0,1423000.0,47479
8451958,1,1,1,10,2025,2,31,10.0,1800000.0,37581
8471058,1,2,1,10,2025,2,40,5.0,2500000.0,61255
8470423,2,2,2,10,2025,1,53,4.0,1000000.0,59700
8440038,1,3,1,10,2025,2,45,5.0,1700000.0,9639
8467983,1,2,1,10,2025,2,52,8.0,1423500.0,53567
8436545,1,3,1,10,2025,1,27,5.0,2000000.0,1439
8449082,1,1,1,10,2025,2,35,10.0,1423500.0,30389
8462829,1,1,1,10,2025,1,67,3.0,1423500.0,41855
8443209,1,1,1,10,2025,2,21,4.0,200000.0,16947
8469776,1,1,1,10,2025,2,17,10.0,200000.0,58131
8440177,1,4,1,10,2025,1,32,5.0,1423500.0,9937
8450100,1,1,1,10,2025,2,65,10.0,4000000.0,32915
8470717,1,2,1,10,2025,1,23,8.0,1200000.0,60398
8471002,1,1,1,10,2025,1,49,10.0,4000000.0,61135
8443823,1,1,1,10,2025,2,40,8.0,1423500.0,18605
8468300,1,1,1,10,2025,1,29,5.0,1423500.0,54257
8443501,1,1,1,10,2025,2,52,4.0,700000.0,17752
8446329,1,3,1,10,2025,1,17,3.0,1000000.0,24436
8469476,1,1,1,10,2025,2,21,6.0,1600000.0,57293
8448515,1,1,1,10,2025,1,40,12.0,7650000.0,29299
8473249,1,4,1,10,2025,1,30,10.0,3090000.0,65530
8443753,1,2,1,10,2025,2,46,10.0,7000000.0,18409
8466402,1,4,1,10,2025,1,60,3.0,1600000.0,49627
8472049,1,3,1,10,2025,2,53,10.0,4000000.0,63181
8445932,1,1,1,10,2025,2,30,5.0,300000.0,23355
8450563,1,1,1,10,2025,1,44,6.0,500000.0,34040
8452272,1,2,1,10,2025,1,58,3.0,1200000.0,38390
8464795,1,1,1,10,2025,2,46,8.0,1423500.0,46286
8441939,1,1,1,10,2025,2,62,3.0,750000.0,13902
8450142,1,2,1,10,2025,1,32,1.0,1200000.0,33000
8452561,1,1,1,10,2025,1,68,5.0,8000000.0,39157
8465628,3,1,3,10,2025,1,22,10.0,1600000.0,47980
8464690,1,2,1,10,2025,2,47,5.0,1300000.0,46069
8441139,1,1,1,10,2025,1,73,3.0,250000.0,12169
8450217,1,1,1,10,2025,2,30,8.0,500000.0,33205
8470810,1,2,1,10,2025,2,30,10.0,1500000.0,60693
8440775,1,1,1,10,2025,2,53,5.0,100000.0,11396
8473791,1,3,1,10,2025,1,48,3.0,950000.0,66234
8465558,1,1,1,10,2025,2,49,10.0,2800000.0,47863
8462435,1,2,1,10,2025,2,30,11.0,6000000.0,40981
8468584,1,1,1,10,2025,1,41,4.0,1200000.0,54983
8436808,1,2,1,10,2025,2,33,10.0,3500000.0,2078
8442847,1,1,1,10,2025,1,50,5.0,1423000.0,16080
8444843,1,1,1,10,2025,1,44,10.0,3000000.0,21223
8437147,1,3,1,10,2025,1,31,5.0,2500000.0,3049
8436051,1,1,1,10,2025,2,23,4.0,1200000.0,272
8448402,1,3,1,10,2025,2,32,5.0,1423500.0,29071
8469725,1,1,1,10,2025,1,27,3.0,1000000.0,57982
8442945,1,1,1,10,2025,2,32,8.0,1600000.0,16319
8465206,1,3,1,10,2025,1,21,8.0,1600000.0,47218
8446460,1,2,1,10,2025,2,58,3.0,1400000.0,24737
8466621,1,2,1,10,2025,1,43,3.0,1400000.0,50198
8436441,1,2,1,10,2025,2,41,5.0,732000.0,1153
8468881,1,1,1,10,2025,2,45,5.0,1000000.0,55748
8446459,1,1,1,10,2025,1,47,10.0,3000000.0,24734
8473028,1,1,1,10,2025,1,43,5.0,1423500.0,65130
8470811,1,2,1,10,2025,2,67,10.0,6000000.0,60696
8440932,1,1,1,10,2025,2,30,10.0,1600000.0,11758
8448368,1,1,1,10,2025,2,34,5.0,2000000.0,28982
8463164,2,1,2,10,2025,2,55,3.0,350000.0,42523
8466960,1,1,1,10,2025,2,40,3.0,200000.0,50959
8464081,1,1,1,10,2025,1,52,9.0,1623500.0,44729
8437359,1,2,1,10,2025,1,26,5.0,1400000.0,3637
8445415,1,3,1,10,2025,2,20,8.0,400000.0,22200
8471033,1,2,1,10,2025,2,39,4.0,360000.0,61208
8451616,1,2,1,10,2025,2,43,8.0,1400000.0,36667
8438019,1,1,1,10,2025,2,34,8.0,1400000.0,5024
8445624,1,2,1,10,2025,2,37,3.0,1000000.0,22699
8443721,1,1,1,10,2025,2,70,3.0,300000.0,18322
8462209,1,1,1,10,2025,1,28,4.0,1000000.0,40500
8469405,1,1,1,10,2025,2,52,4.0,400000.0,57120
8469514,1,1,1,10,2025,1,33,5.0,1500000.0,57390
8437136,1,2,1,10,2025,2,29,12.0,7500000.0,3025
8443787,1,1,1,10,2025,1,44,5.0,800000.0,18479
8471255,1,3,1,10,2025,1,29,4.0,1500000.0,61639
8443017,1,1,1,10,2025,2,31,5.0,120000.0,16498
8437819,1,4,1,10,2025,2,31,10.0,2000000.0,4626
8462123,1,1,1,10,2025,1,57,5.0,1200000.0,40299
8447876,1,1,1,10,2025,1,37,9.0,3000000.0,27923
8437410,1,1,1,10,2025,1,29,5.0,1500000.0,3747
8470273,1,2,1,10,2025,2,26,6.0,2000000.0,59336
8438077,1,1,1,10,2025,1,42,10.0,2700000.0,5155
8449313,1,1,1,10,2025,2,38,1.0,1000000.0,30918
8462010,1,1,1,10,2025,2,66,3.0,300000.0,40038
8450763,1,2,1,10,2025,2,30,10.0,1800000.0,34546
8448382,1,1,1,10,2025,2,29,9.0,500000.0,29017
8466873,1,1,1,10,2025,1,48,3.0,1200000.0,50796
8467934,1,1,1,10,2025,2,48,5.0,180000.0,53443
8469522,1,1,1,10,2025,2,38,9.0,1500000.0,57410
8446118,1,1,1,10,2025,1,30,8.0,3000000.0,23813
8469041,1,5,1,10,2025,2,42,5.0,1400000.0,56125
8445853,1,3,1,10,2025,1,25,5.0,1600000.0,23196
8467568,1,1,1,10,2025,2,66,8.0,150000.0,52501
8467100,1,3,1,10,2025,1,26,6.0,1600000.0,51362
8464131,1,1,1,10,2025,1,55,11.0,0.0,44807
8436733,1,1,1,10,2025,2,35,3.0,300000.0,1932
8440937,1,2,1,10,2025,2,40,5.0,1423500.0,11769
8451166,1,1,1,10,2025,2,56,3.0,1200000.0,35543
8469937,1,1,1,10,2025,1,49,10.0,3800000.0,58513
8444923,1,2,1,10,2025,2,28,11.0,4000000.0,21420
8447595,1,3,1,10,2025,1,31,5.0,1800000.0,27297
8436891,1,2,1,10,2025,2,56,4.0,530000.0,2378
8468941,1,1,1,10,2025,1,19,5.0,1423500.0,55877
8446032,1,3,1,10,2025,1,35,5.0,2000000.0,23621
8470542,1,1,1,10,2025,2,38,5.0,1423500.0,59969
8468342,1,1,1,10,2025,2,29,9.0,2200000.0,54351
8465212,1,1,1,10,2025,2,43,3.0,1320000.0,47225
8463529,1,2,1,10,2025,1,36,10.0,6000000.0,43513
8449245,1,2,1,10,2025,2,47,3.0,500000.0,30709
8465655,1,3,1,10,2025,1,18,5.0,100000.0,48050
8466271,1,3,1,10,2025,1,32,3.0,1680000.0,49288
8462038,1,1,1,10,2025,1,43,4.0,600000.0,40101
8446566,1,2,1,10,2025,1,47,5.0,1420000.0,25009
8447188,1,2,1,10,2025,1,65,1.0,100000.0,26325
8465457,1,1,1,10,2025,2,56,4.0,1600000.0,47659
8469447,1,2,1,10,2025,2,46,5.0,1423500.0,57208
8451567,1,2,1,10,2025,2,22,5.0,2700000.0,36562
8468811,1,1,1,10,2025,1,51,9.0,6000000.0,55555
8442776,1,2,1,10,2025,2,26,10.0,3700000.0,15910
8443841,1,1,1,10,2025,2,46,8.0,1500000.0,18650
8440702,1,3,1,10,2025,1,23,11.0,1250000.0,11189
8448038,1,1,1,10,2025,2,63,8.0,700000.0,28324
8444214,1,2,1,10,2025,1,40,5.0,600000.0,19547
8452120,1,1,1,10,2025,1,26,10.0,800000.0,38002
8442672,1,2,1,10,2025,2,30,5.0,600000.0,15649
8464702,1,2,1,10,2025,2,33,11.0,2500000.0,46101
8448825,1,2,1,10,2025,1,44,10.0,1400000.0,29946
8464846,1,1,1,10,2025,1,33,10.0,3000000.0,46382
8465576,1,1,1,10,2025,1,56,5.0,3000000.0,47892
8436249,1,2,1,10,2025,1,60,3.0,1100000.0,731
8436505,1,1,1,10,2025,1,52,9.0,2000000.0,1320
8452071,1,2,1,10,2025,2,52,5.0,600000.0,37863
8437323,1,2,1,10,2025,1,36,5.0,1000000.0,3524
8468962,1,2,1,10,2025,2,60,5.0,5000000.0,55912
8445523,1,2,1,10,2025,2,49,5.0,200000.0,22461
8470681,1,1,1,10,2025,2,54,5.0,150000.0,60309
8469721,1,2,1,10,2025,2,29,4.0,120000.0,57965
8473386,1,1,1,10,2025,1,21,5.0,1200000.0,65795
8442417,1,2,1,10,2025,1,32,5.0,1600000.0,15081
8450990,1,3,1,10,2025,2,20,5.0,420000.0,35133
8470526,1,3,1,10,2025,2,21,10.0,1423500.0,59930
8465469,1,2,1,10,2025,2,33,8.0,2200000.0,47684
8466473,1,1,1,10,2025,1,40,5.0,1500000.0,49828
8464994,1,2,1,10,2025,2,32,8.0,2200000.0,46741
8469942,1,2,1,10,2025,2,36,10.0,4500000.0,58532
8472741,1,1,1,10,2025,1,54,3.0,1700000.0,64630
8470274,1,2,1,10,2025,2,18,5.0,800000.0,59339
8463686,1,2,1,10,2025,2,45,11.0,13000000.0,43861
8463521,1,1,1,10,2025,2,73,11.0,4000000.0,43500
8437953,1,1,1,10,2025,1,22,10.0,600000.0,4896
8450032,1,1,1,10,2025,2,22,5.0,1800000.0,32733
8473086,1,1,1,10,2025,1,60,4.0,1500000.0,65223
8437089,1,1,1,10,2025,1,63,10.0,2000000.0,2904
8442882,1,1,1,10,2025,2,21,5.0,1423500.0,16164
8437401,1,1,1,10,2025,2,70,5.0,200000.0,3715
8437316,1,2,1,10,2025,1,55,4.0,1000000.0,3501
8473085,1,1,1,10,2025,1,43,8.0,1400000.0,65219
8471667,1,2,1,10,2025,1,17,5.0,1400000.0,62424
8438756,1,1,1,10,2025,2,42,8.0,500000.0,6748
8450444,1,3,1,10,2025,2,53,10.0,3800000.0,33772
8448755,1,2,1,10,2025,1,41,5.0,2000000.0,29821
8469326,1,4,1,10,2025,2,18,5.0,150000.0,56923
8439109,1,1,1,10,2025,2,57,8.0,1623000.0,7524
8470707,1,3,1,10,2025,2,41,11.0,3000000.0,60382
8446031,1,2,1,10,2025,1,60,3.0,1423500.0,23618
8469051,1,1,1,10,2025,2,50,3.0,200000.0,56151
8463209,1,1,1,10,2025,2,31,5.0,1423000.0,42653
8452408,1,1,1,10,2025,2,41,5.0,1423500.0,38731
8447333,1,2,1,10,2025,2,28,11.0,3000000.0,26729
8448088,1,1,1,10,2025,2,31,12.0,5692000.0,28463
8439884,1,2,1,10,2025,2,24,10.0,500000.0,9409
8436434,1,2,1,10,2025,2,43,10.0,4000000.0,1137
8469128,1,2,1,10,2025,2,29,6.0,2400000.0,56370
8463470,1,2,1,10,2025,2,51,3.0,640000.0,43374
8451145,1,3,1,10,2025,2,17,5.0,360000.0,35491
8462473,1,1,1,10,2025,1,56,3.0,500000.0,41058
8467986,1,1,1,10,2025,2,24,10.0,3200000.0,53573
8442241,1,1,1,10,2025,1,71,5.0,2500000.0,14646
8464885,1,1,1,10,2025,1,62,11.0,60000000.0,46471
8450154,1,4,1,10,2025,2,20,3.0,150000.0,33036
8448061,1,4,1,10,2025,1,21,5.0,1000000.0,28405
8462426,1,1,1,10,2025,1,45,10.0,2800000.0,40963
8468694,1,1,1,10,2025,2,49,5.0,800000.0,55251
8443474,1,1,1,10,2025,1,54,3.0,3000000.0,17670
8446447,1,2,1,10,2025,2,54,4.0,1500000.0,24713
8444398,1,1,1,10,2025,1,74,3.0,800000.0,20032
8443648,1,3,1,10,2025,1,37,5.0,1600000.0,18150
8446191,1,2,1,10,2025,1,29,10.0,5000000.0,24005
8463871,1,2,1,10,2025,2,49,9.0,600000.0,44277
8466881,1,3,1,10,2025,2,28,5.0,700000.0,50814
8472452,1,5,1,10,2025,2,23,10.0,1547000.0,64044
8440140,1,2,1,10,2025,2,33,11.0,4500000.0,9861
8437121,1,1,1,10,2025,2,60,5.0,2000000.0,2985
8441744,1,6,1,10,2025,2,22,5.0,1200000.0,13425
8448388,1,2,1,10,2025,2,30,5.0,1423500.0,29034
8462179,1,1,1,10,2025,1,60,5.0,1423500.0,40426
8463387,1,2,1,10,2025,1,57,3.0,1550000.0,43144
8470617,1,3,1,10,2025,1,19,10.0,1423500.0,60171
8464652,1,1,1,10,2025,2,20,3.0,650000.0,45984
8436750,1,2,1,10,2025,2,51,5.0,1000000.0,1963
8449941,1,3,1,10,2025,1,40,4.0,1423000.0,32487
8467989,1,1,1,10,2025,1,42,10.0,4500000.0,53579
8438300,1,5,1,10,2025,1,56,4.0,1600000.0,5648
8448577,1,1,1,10,2025,1,71,3.0,1300000.0,29443
8448714,1,2,1,10,2025,2,33,10.0,2200000.0,29722
8449717,1,1,1,10,2025,2,53,3.0,350000.0,31950
8463951,1,2,1,10,2025,2,39,3.0,2000000.0,44464
8439643,1,1,1,10,2025,1,49,5.0,8000000.0,8772
8464235,1,1,1,10,2025,2,40,5.0,1550000.0,45013
8473714,1,1,1,10,2025,1,50,9.0,2450000.0,66149
8444239,1,2,1,10,2025,1,30,5.0,1200000.0,19611
8448403,1,2,1,10,2025,2,53,12.0,6257579.0,29073
8436763,1,1,1,10,2025,2,27,5.0,1423500.0,1996
8437833,1,5,1,10,2025,1,30,5.0,1623500.0,4658
8448949,1,2,1,10,2025,2,60,8.0,1400000.0,30132
8471090,1,2,1,10,2025,2,45,8.0,500000.0,61344
8451625,1,6,1,10,2025,2,23,10.0,2800000.0,36698
8446674,1,1,1,10,2025,2,42,5.0,2000000.0,25302
8465125,1,1,1,10,2025,2,38,5.0,1623500.0,47074
8445881,1,1,1,10,2025,1,29,3.0,700000.0,23244
8439404,1,1,1,10,2025,1,37,4.0,3500000.0,8201
8450064,1,2,1,10,2025,2,41,8.0,1423000.0,32813
8463642,1,3,1,10,2025,1,34,4.0,1600000.0,43758
8450807,1,1,1,10,2025,1,37,5.0,1623500.0,34640
8440641,1,2,1,10,2025,2,23,10.0,2000000.0,11075
8444906,1,1,1,10,2025,2,21,10.0,1900000.0,21373
8437199,1,1,1,10,2025,1,68,3.0,900000.0,3160
8436653,1,1,1,10,2025,2,41,5.0,1423500.0,1717
8443858,1,3,1,10,2025,2,20,10.0,800000.0,18688
8462612,1,1,1,10,2025,2,33,9.0,1423000.0,41392
8467899,1,1,1,10,2025,1,28,5.0,1423500.0,53344
8470466,1,2,1,10,2025,2,23,5.0,2000000.0,59803
8451078,1,2,1,10,2025,2,46,5.0,800000.0,35320
8436017,1,2,1,10,2025,1,47,1.0,700000.0,188
8464102,1,2,1,10,2025,2,41,5.0,1423500.0,44760
8465114,1,4,1,10,2025,1,25,10.0,1423500.0,47045
8446036,1,1,1,10,2025,1,50,12.0,5000000.0,23632
8450928,1,1,1,10,2025,2,33,1.0,500000.0,34951
8469062,1,1,1,10,2025,1,31,10.0,3500000.0,56178
8447343,1,1,1,10,2025,2,25,4.0,720000.0,26742
8436744,1,3,1,10,2025,1,19,4.0,600000.0,1955
8467025,1,2,1,10,2025,1,29,8.0,3500000.0,51146
8464662,1,1,1,10,2025,1,27,5.0,1600000.0,46015
8468991,1,2,1,10,2025,2,33,5.0,1623500.0,55998
8467049,1,1,1,10,2025,1,55,5.0,1200000.0,51188
8452064,1,1,1,10,2025,2,40,4.0,400000.0,37839
8436682,1,2,1,10,2025,1,57,1.0,2000000.0,1793
8469380,1,1,1,10,2025,2,54,1.0,1500000.0,57056
8465485,1,3,1,10,2025,1,35,5.0,1600000.0,47717
8442928,1,1,1,10,2025,1,43,5.0,1800000.0,16267
8448917,1,1,1,10,2025,2,64,3.0,600000.0,30095
8468017,1,3,1,10,2025,1,43,5.0,1650000.0,53655
8473074,1,1,1,10,2025,2,25,6.0,1650000.0,65203
8470073,1,1,1,10,2025,2,66,3.0,100000.0,58868
8463094,1,4,1,10,2025,2,21,10.0,600000.0,42406
8441884,1,3,1,10,2025,1,22,4.0,450000.0,13727
8467182,1,1,1,10,2025,1,25,5.0,1423500.0,51587
8470138,1,2,1,10,2025,1,48,3.0,700000.0,59025
8450647,1,1,1,10,2025,1,54,3.0,1560000.0,34272
8465844,1,2,1,10,2025,2,25,10.0,1400000.0,48449
8441682,1,1,1,10,2025,1,34,8.0,2400000.0,13281
8449047,1,2,1,10,2025,2,61,5.0,1423500.0,30321
8450775,1,1,1,10,2025,2,63,5.0,500000.0,34566
8440760,1,1,1,10,2025,1,41,11.0,4270000.0,11357
8445755,1,1,1,10,2025,1,35,5.0,1500000.0,22973
8466500,1,1,1,10,2025,2,29,4.0,900000.0,49914
8443640,1,4,1,10,2025,2,48,3.0,700000.0,18130
8442938,1,2,1,10,2025,1,34,3.0,700000.0,16302
8464667,1,1,1,10,2025,2,62,11.0,4800000.0,46028
8446609,1,1,1,10,2025,2,41,8.0,6900000.0,25143
8436706,1,2,1,10,2025,2,42,10.0,2887000.0,1864
8444870,1,2,1,10,2025,2,25,5.0,1650000.0,21279
8468486,1,2,1,10,2025,1,69,8.0,1000000.0,54748
8472124,1,1,1,10,2025,1,55,8.0,3000000.0,63340
8469535,1,1,1,10,2025,2,76,3.0,300000.0,57452
8447337,1,2,1,10,2025,1,62,10.0,2847000.0,26733
8466955,1,1,1,10,2025,1,25,5.0,1500000.0,50947
8467104,1,1,1,10,2025,2,56,4.0,1423500.0,51375
8448915,1,4,1,10,2025,1,31,5.0,1423500.0,30088
8469900,1,3,1,10,2025,1,47,8.0,2000000.0,58404
8466095,1,1,1,10,2025,1,49,10.0,5500000.0,48945
8441442,1,1,1,10,2025,2,49,5.0,580000.0,12769
8464684,1,1,1,10,2025,1,64,3.0,1000000.0,46056
8444139,1,2,1,10,2025,1,15,4.0,300000.0,19414
8470533,1,2,1,10,2025,1,53,9.0,2900000.0,59948
8448016,1,1,1,10,2025,2,58,4.0,1014000.0,28262
8472486,4,1,4,10,2025,1,21,4.0,1500000.0,64155
8442203,1,2,1,10,2025,2,36,5.0,1873500.0,14549
8439853,1,4,1,10,2025,2,19,8.0,1400000.0,9322
8439305,1,1,1,10,2025,2,38,5.0,2000000.0,7976
8438294,1,1,1,10,2025,2,32,5.0,480000.0,5628
8471783,1,1,1,10,2025,2,42,5.0,1400000.0,62654
8449979,1,2,1,10,2025,2,32,11.0,860000.0,32619
8438591,1,1,1,10,2025,1,24,5.0,2000000.0,6382
8473834,1,6,1,10,2025,2,40,3.0,960000.0,66361
8461797,1,1,1,10,2025,1,51,5.0,1000000.0,39417
8470326,1,1,1,10,2025,1,51,5.0,1423500.0,59466
8441834,1,2,1,10,2025,1,23,5.0,1500000.0,13560
8442391,1,1,1,10,2025,2,44,11.0,7000000.0,15027
8452228,1,2,1,10,2025,2,27,10.0,2400000.0,38275
8444837,1,2,1,10,2025,2,29,11.0,2900000.0,21216
8437187,1,1,1,10,2025,2,58,10.0,5200000.0,3137
8469841,1,2,1,10,2025,2,17,6.0,760000.0,58277
8447519,1,2,1,10,2025,2,58,4.0,1700000.0,27164
8465972,1,6,1,10,2025,2,37,3.0,2033500.0,48728
8439075,1,1,1,10,2025,2,36,5.0,180000.0,7439
8462795,1,3,1,10,2025,2,56,10.0,3000000.0,41784
8472791,1,2,1,10,2025,2,19,5.0,1423500.0,64722
8447814,1,1,1,10,2025,2,44,8.0,2000000.0,27785
8463440,1,2,1,10,2025,2,31,5.0,2000000.0,43295
8437518,1,1,1,10,2025,2,34,11.0,2200000.0,4043
8469138,1,1,1,10,2025,1,57,1.0,1500000.0,56400
8464713,1,1,1,10,2025,1,30,10.0,8000000.0,46132
8466270,1,1,1,10,2025,2,31,10.0,2800000.0,49284
8449732,1,1,1,10,2025,2,52,8.0,450000.0,31988
8451081,1,1,1,10,2025,1,58,3.0,2000000.0,35325
8437476,1,1,1,10,2025,2,39,11.0,1423500.0,3923
8467698,1,1,1,10,2025,2,33,10.0,8500000.0,52834
8469643,1,1,1,10,2025,1,37,10.0,1500000.0,57769
